,table_a,column_a,table_b,column_b,similarity,correct
50,cihr_co-applicant_5,TitreApplicationTitle,cihr_co-applicant_11,TitreApplicationTitle,1.0,True
51,cihr_co-applicant_1,nan3,cihr_co-applicant_0,Organization Code,1.0,True
52,cihr_co-applicant_8,App Name,cihr_co-applicant_0,Name,1.0,True
53,cihr_co-applicant_6,Country,cihr_co-applicant_11,CountryEN,1.0,True
54,cihr_co-applicant_10,Program Code,cihr_co-applicant_0,Organization Code,1.0,False
55,cihr_co-applicant_3,Country,cihr_co-applicant_1,nan6,1.0,True
56,cihr_co-applicant_5,CountryEN,cihr_co-applicant_3,Country,1.0,True
57,cihr_co-applicant_6,CommitteeNameEN,cihr_co-applicant_10,Committee Name,1.0,True
58,cihr_co-applicant_7,Institution,cihr_co-applicant_0,Organization Name,1.0,True
59,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_10,Organization Code,1.0,False
60,cihr_co-applicant_6,Program ID,cihr_co-applicant_11,ProgramIDProgramme,1.0,True
61,cihr_co-applicant_6,Program ID,cihr_co-applicant_2,AppOrgID,1.0,False
62,cihr_co-applicant_6,Org ID,cihr_co-applicant_4,ProgramIDProgramme,1.0,False
63,cihr_co-applicant_8,Grant Type,cihr_co-applicant_11,FundingTypeEN,1.0,True
64,cihr_co-applicant_3,Applicant Organization,cihr_co-applicant_11,AppOrgNm,1.0,True
65,cihr_co-applicant_6,Area,cihr_co-applicant_10,Areas of Study,1.0,True
66,cihr_co-applicant_9,Province,cihr_co-applicant_2,ProvinceEN,1.0,True
67,cihr_co-applicant_8,Program ID,cihr_co-applicant_6,Org ID,1.0,False
68,cihr_co-applicant_8,Province,cihr_co-applicant_5,ProvinceEN,1.0,True
69,cihr_co-applicant_8,Code,cihr_co-applicant_4,CodeCommitteeCode,1.0,True
70,cihr_co-applicant_3,Organization ID,cihr_co-applicant_11,AppOrgID,1.0,True
71,cihr_co-applicant_9,Country,cihr_co-applicant_2,CountryEN,1.0,True
72,cihr_co-applicant_3,Funding Type,cihr_co-applicant_10,Funding Category,1.0,True
73,cihr_co-applicant_7,Institution Province,cihr_co-applicant_11,ProvinceEN,1.0,True
74,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_7,ResearchClassEN,1.0,False
75,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_1,nan5,1.0,True
76,cihr_co-applicant_6,Program ID,cihr_co-applicant_4,AppOrgID,1.0,False
77,cihr_co-applicant_9,Org Code,cihr_co-applicant_6,Program ID,1.0,False
78,cihr_co-applicant_8,Study Class,cihr_co-applicant_5,AreasOfScienceEN,1.0,False
79,cihr_co-applicant_6,AppTitle,cihr_co-applicant_11,TitreApplicationTitle,1.0,True
80,cihr_co-applicant_2,CountryEN,cihr_co-applicant_1,nan6,1.0,True
81,cihr_co-applicant_6,Class,cihr_co-applicant_5,ResearchClassEN,1.0,True
82,cihr_co-applicant_9,App Name,cihr_co-applicant_0,Name,1.0,True
83,cihr_co-applicant_3,Code Committee Code,cihr_co-applicant_11,CodeCommitteeCode,1.0,True
84,cihr_co-applicant_7,Institution Country,cihr_co-applicant_11,CountryEN,1.0,True
85,cihr_co-applicant_4,CountryEN,cihr_co-applicant_1,nan6,1.0,True
86,cihr_co-applicant_9,Program Name,cihr_co-applicant_11,ProgramNameEN,1.0,True
87,cihr_co-applicant_7,CommitteeNameEN,cihr_co-applicant_10,Committee Name,1.0,True
88,cihr_co-applicant_8,Program Name,cihr_co-applicant_3,Program Title,1.0,True
89,cihr_co-applicant_9,Study Class,cihr_co-applicant_10,Class of Study,1.0,True
90,cihr_co-applicant_5,ProgramIDProgramme,cihr_co-applicant_10,Organization Code,1.0,False
91,cihr_co-applicant_9,Program ID,cihr_co-applicant_8,Program ID,1.0,True
92,cihr_co-applicant_3,Province,cihr_co-applicant_0,Province,1.0,True
93,cihr_co-applicant_8,Program ID,cihr_co-applicant_0,Organization Code,1.0,False
94,cihr_co-applicant_7,Institution Code,cihr_co-applicant_4,ProgramIDProgramme,1.0,False
95,cihr_co-applicant_9,Grant Type,cihr_co-applicant_11,FundingTypeEN,1.0,True
96,cihr_co-applicant_4,AppOrgNm,cihr_co-applicant_11,AppOrgNm,1.0,True
97,cihr_co-applicant_5,ResearchClassEN,cihr_co-applicant_11,ResearchClassEN,1.0,True
98,cihr_co-applicant_6,Class,cihr_co-applicant_3,Research Areas,1.0,False
99,cihr_co-applicant_4,ResearchClassEN,cihr_co-applicant_3,Research Class,1.0,True
100,cihr_co-applicant_7,Institution,cihr_co-applicant_10,Organization,1.0,True
101,cihr_co-applicant_5,ProvinceEN,cihr_co-applicant_3,Province,1.0,True
102,cihr_co-applicant_3,Country,cihr_co-applicant_0,Country,1.0,True
103,cihr_co-applicant_9,Program ID,cihr_co-applicant_7,Institution Code,1.0,False
104,cihr_co-applicant_6,Org ID,cihr_co-applicant_10,Program Code,1.0,False
105,cihr_co-applicant_3,Program Title,cihr_co-applicant_10,Program,1.0,True
106,cihr_co-applicant_7,ProgramID,cihr_co-applicant_6,Program ID,1.0,True
107,cihr_co-applicant_7,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,1.0,True
108,cihr_co-applicant_8,Province,cihr_co-applicant_11,ProvinceEN,1.0,True
109,cihr_co-applicant_8,Org Code,cihr_co-applicant_5,AppOrgID,1.0,True
110,cihr_co-applicant_5,ProvinceEN,cihr_co-applicant_1,nan5,1.0,True
111,cihr_co-applicant_9,App Name,cihr_co-applicant_4,AppNm,1.0,True
112,cihr_co-applicant_9,Study Class,cihr_co-applicant_5,AreasOfScienceEN,1.0,False
113,cihr_co-applicant_9,Title of Study,cihr_co-applicant_8,Title of Study,1.0,True
114,cihr_co-applicant_9,Program ID,cihr_co-applicant_3,Program Code,1.0,True
115,cihr_co-applicant_9,Org Name,cihr_co-applicant_2,AppOrgNm,1.0,True
116,cihr_co-applicant_7,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,1.0,True
117,cihr_co-applicant_4,CodeCommitteeCode,cihr_co-applicant_11,CodeCommitteeCode,1.0,True
118,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_10,Class of Study,1.0,False
119,cihr_co-applicant_8,Grant Type,cihr_co-applicant_7,FundingTypeEN,1.0,True
120,cihr_co-applicant_5,ProgramIDProgramme,cihr_co-applicant_4,ProgramIDProgramme,1.0,True
121,cihr_co-applicant_7,CodeCommitteeCode,cihr_co-applicant_10,Committee Code,1.0,True
122,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_11,ResearchClassEN,1.0,False
123,cihr_co-applicant_2,ProvinceEN,cihr_co-applicant_0,Province,1.0,True
124,cihr_co-applicant_5,AreasOfScienceEN,cihr_co-applicant_3,Research Areas,1.0,True
125,cihr_co-applicant_8,App Name,cihr_co-applicant_10,Applicant,1.0,True
126,cihr_co-applicant_6,Org ID,cihr_co-applicant_3,Organization ID,1.0,True
127,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_0,Province,1.0,True
128,cihr_co-applicant_9,Program ID,cihr_co-applicant_0,Organization Code,1.0,False
129,cihr_co-applicant_6,Class,cihr_co-applicant_11,ResearchClassEN,1.0,True
130,cihr_co-applicant_4,AppNm,cihr_co-applicant_11,AppNm,1.0,True
131,cihr_co-applicant_7,ResearchClassEN,cihr_co-applicant_3,Research Areas,1.0,False
132,cihr_co-applicant_7,Research Title,cihr_co-applicant_6,AppTitle,1.0,True
133,cihr_co-applicant_2,CountryEN,cihr_co-applicant_0,Country,1.0,True
134,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_10,Program Code,1.0,True
135,cihr_co-applicant_8,Org Name,cihr_co-applicant_10,Organization,1.0,True
136,cihr_co-applicant_8,Country,cihr_co-applicant_6,Country,1.0,True
137,cihr_co-applicant_5,ResearchClassEN,cihr_co-applicant_3,Research Class,1.0,True
138,cihr_co-applicant_9,Program Name,cihr_co-applicant_8,Committee Title,1.0,False
139,cihr_co-applicant_6,Funding Category,cihr_co-applicant_5,FundingTypeEN,1.0,True
140,cihr_co-applicant_6,Province,cihr_co-applicant_3,Province,1.0,True
141,cihr_co-applicant_10,Organization Code,cihr_co-applicant_1,nan3,1.0,True
142,cihr_co-applicant_6,Program ID,cihr_co-applicant_5,AppOrgID,1.0,False
143,cihr_co-applicant_7,Institution Code,cihr_co-applicant_10,Program Code,1.0,False
144,cihr_co-applicant_4,ProgramNameEN,cihr_co-applicant_10,Program,1.0,True
145,cihr_co-applicant_8,Program ID,cihr_co-applicant_6,Program ID,1.0,True
146,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_5,AreasOfScienceEN,1.0,True
147,cihr_co-applicant_3,Organization ID,cihr_co-applicant_11,ProgramIDProgramme,1.0,False
148,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_10,Organization Code,1.0,False
149,cihr_co-applicant_3,Organization ID,cihr_co-applicant_2,AppOrgID,1.0,True
150,cihr_co-applicant_5,TitreApplicationTitle,cihr_co-applicant_4,TitreApplicationTitle,1.0,True
151,cihr_co-applicant_6,Area,cihr_co-applicant_5,ResearchClassEN,1.0,False
152,cihr_co-applicant_9,Org Code,cihr_co-applicant_5,AppOrgID,1.0,True
153,cihr_co-applicant_6,Country,cihr_co-applicant_4,CountryEN,1.0,True
154,cihr_co-applicant_8,Committee Title,cihr_co-applicant_11,ProgramNameEN,1.0,False
155,cihr_co-applicant_6,CommitteeNameEN,cihr_co-applicant_3,Committee Title,1.0,True
156,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_3,Organization ID,1.0,False
157,cihr_co-applicant_6,Program ID,cihr_co-applicant_4,ProgramIDProgramme,1.0,True
158,cihr_co-applicant_4,TitreApplicationTitle,cihr_co-applicant_10,Title of Study,1.0,True
159,cihr_co-applicant_8,Code,cihr_co-applicant_10,Committee Code,1.0,True
160,cihr_co-applicant_8,Study Class,cihr_co-applicant_6,Class,1.0,True
161,cihr_co-applicant_8,Grant Type,cihr_co-applicant_4,FundingTypeEN,1.0,True
162,cihr_co-applicant_5,AreasOfScienceEN,cihr_co-applicant_11,ResearchClassEN,1.0,False
163,cihr_co-applicant_6,Area,cihr_co-applicant_3,Research Areas,1.0,True
164,cihr_co-applicant_5,CountryEN,cihr_co-applicant_10,Country,1.0,True
165,cihr_co-applicant_9,App Name,cihr_co-applicant_10,Applicant,1.0,True
166,cihr_co-applicant_9,Province,cihr_co-applicant_6,Province,1.0,True
167,cihr_co-applicant_6,App Name,cihr_co-applicant_1,nan0,1.0,True
168,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_3,Research Class,1.0,False
169,cihr_co-applicant_7,Institution Code,cihr_co-applicant_3,Organization ID,1.0,True
170,cihr_co-applicant_8,Title of Study,cihr_co-applicant_3,Research Title,1.0,True
171,cihr_co-applicant_9,Program Name,cihr_co-applicant_11,CommitteeNameEN,1.0,False
172,cihr_co-applicant_5,AppNm,cihr_co-applicant_11,AppNm,1.0,True
173,cihr_co-applicant_8,Title of Study,cihr_co-applicant_6,AppTitle,1.0,True
174,cihr_co-applicant_5,ProgramIDProgramme,cihr_co-applicant_10,Program Code,1.0,True
175,cihr_co-applicant_9,Country,cihr_co-applicant_6,Country,1.0,True
176,cihr_co-applicant_5,AppOrgNm,cihr_co-applicant_1,nan4,1.0,True
177,cihr_co-applicant_2,AppOrgNm,cihr_co-applicant_0,Organization Name,1.0,True
178,cihr_co-applicant_7,ProgramID,cihr_co-applicant_5,AppOrgID,1.0,False
179,cihr_co-applicant_11,CountryEN,cihr_co-applicant_1,nan6,1.0,True
180,cihr_co-applicant_8,Org Code,cihr_co-applicant_1,nan3,1.0,True
181,cihr_co-applicant_6,AppTitle,cihr_co-applicant_4,TitreApplicationTitle,1.0,True
182,cihr_co-applicant_9,Org Name,cihr_co-applicant_5,AppOrgNm,1.0,True
183,cihr_co-applicant_10,Province,cihr_co-applicant_0,Province,1.0,True
184,cihr_co-applicant_7,Institution Country,cihr_co-applicant_4,CountryEN,1.0,True
185,cihr_co-applicant_9,Committee,cihr_co-applicant_11,ProgramNameEN,1.0,False
186,cihr_co-applicant_4,CountryEN,cihr_co-applicant_2,CountryEN,1.0,True
187,cihr_co-applicant_9,Program Name,cihr_co-applicant_4,ProgramNameEN,1.0,True
188,cihr_co-applicant_7,CommitteeNameEN,cihr_co-applicant_3,Committee Title,1.0,True
189,cihr_co-applicant_7,AreasOfScienceEN,cihr_co-applicant_6,Class,1.0,False
190,cihr_co-applicant_8,Org Code,cihr_co-applicant_5,ProgramIDProgramme,1.0,False
191,cihr_co-applicant_5,ProgramIDProgramme,cihr_co-applicant_3,Organization ID,1.0,False
192,cihr_co-applicant_10,Country,cihr_co-applicant_0,Country,1.0,True
193,cihr_co-applicant_7,ResearchClassEN,cihr_co-applicant_4,AreasOfScienceEN,1.0,False
194,cihr_co-applicant_5,TitreApplicationTitle,cihr_co-applicant_10,Title of Study,1.0,True
195,cihr_co-applicant_9,Study Class,cihr_co-applicant_6,Class,1.0,True
196,cihr_co-applicant_9,Grant Type,cihr_co-applicant_4,FundingTypeEN,1.0,True
197,cihr_co-applicant_6,Country,cihr_co-applicant_10,Country,1.0,True
198,cihr_co-applicant_6,Province,cihr_co-applicant_4,ProvinceEN,1.0,True
199,cihr_co-applicant_7,Researcher,cihr_co-applicant_1,nan0,1.0,True
200,cihr_co-applicant_7,Institution,cihr_co-applicant_3,Applicant Organization,1.0,True
201,cihr_co-applicant_9,Title of Study,cihr_co-applicant_3,Research Title,1.0,True
202,cihr_co-applicant_4,AppNm,cihr_co-applicant_0,Name,1.0,True
203,cihr_co-applicant_8,Org Code,cihr_co-applicant_11,AppOrgID,1.0,True
204,cihr_co-applicant_6,App Org,cihr_co-applicant_1,nan4,1.0,True
205,cihr_co-applicant_6,Org ID,cihr_co-applicant_3,Program Code,1.0,False
206,cihr_co-applicant_8,Grant Type,cihr_co-applicant_10,Funding Category,1.0,True
207,cihr_co-applicant_3,Applicant Organization,cihr_co-applicant_0,Organization Name,1.0,True
208,cihr_co-applicant_9,Code,cihr_co-applicant_5,nan0,1.0,True
209,cihr_co-applicant_6,Program ID,cihr_co-applicant_1,nan3,1.0,False
210,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_11,FundingTypeEN,1.0,True
211,cihr_co-applicant_5,ProvinceEN,cihr_co-applicant_2,ProvinceEN,1.0,True
212,cihr_co-applicant_3,Organization ID,cihr_co-applicant_10,Organization Code,1.0,True
213,cihr_co-applicant_1,nan5,cihr_co-applicant_0,Province,1.0,True
214,cihr_co-applicant_9,Org Code,cihr_co-applicant_1,nan3,1.0,True
215,cihr_co-applicant_6,Org ID,cihr_co-applicant_0,Organization Code,1.0,True
216,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_0,Province,1.0,True
217,cihr_co-applicant_9,Country,cihr_co-applicant_1,nan6,1.0,True
218,cihr_co-applicant_5,CountryEN,cihr_co-applicant_2,CountryEN,1.0,True
219,cihr_co-applicant_7,CodeCommitteeCode,cihr_co-applicant_3,Code Committee Code,1.0,True
220,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_6,Class,1.0,False
221,cihr_co-applicant_1,nan6,cihr_co-applicant_0,Country,1.0,True
222,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_10,Program Code,1.0,True
223,cihr_co-applicant_8,App Name,cihr_co-applicant_3,Applicant Name,1.0,True
224,cihr_co-applicant_2,AppRoleCD,cihr_co-applicant_1,nan1,1.0,True
225,cihr_co-applicant_9,Org Code,cihr_co-applicant_5,ProgramIDProgramme,1.0,False
226,cihr_co-applicant_8,Committee Title,cihr_co-applicant_11,CommitteeNameEN,1.0,True
227,cihr_co-applicant_3,Province,cihr_co-applicant_11,ProvinceEN,1.0,True
228,cihr_co-applicant_8,Study Class,cihr_co-applicant_4,AreasOfScienceEN,1.0,False
229,cihr_co-applicant_6,Class,cihr_co-applicant_4,ResearchClassEN,1.0,True
230,cihr_co-applicant_9,Org Name,cihr_co-applicant_11,AppOrgNm,1.0,True
231,cihr_co-applicant_6,Program ID,cihr_co-applicant_11,AppOrgID,1.0,False
232,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_10,Program,1.0,True
233,cihr_co-applicant_7,Institution Province,cihr_co-applicant_4,ProvinceEN,1.0,True
234,cihr_co-applicant_8,Org Name,cihr_co-applicant_3,Applicant Organization,1.0,True
235,cihr_co-applicant_5,AppNm,cihr_co-applicant_0,Name,1.0,True
236,cihr_co-applicant_9,App Name,cihr_co-applicant_8,App Name,1.0,True
237,cihr_co-applicant_3,Country,cihr_co-applicant_11,CountryEN,1.0,True
238,cihr_co-applicant_8,Country,cihr_co-applicant_0,Country,1.0,True
239,cihr_co-applicant_9,Org Code,cihr_co-applicant_11,AppOrgID,1.0,True
240,cihr_co-applicant_9,Program ID,cihr_co-applicant_7,ProgramID,1.0,True
241,cihr_co-applicant_3,Committee Title,cihr_co-applicant_10,Committee Name,1.0,True
242,cihr_co-applicant_7,Institution Code,cihr_co-applicant_3,Program Code,1.0,False
243,cihr_co-applicant_4,ProgramNameEN,cihr_co-applicant_3,Program Title,1.0,True
244,cihr_co-applicant_9,Grant Type,cihr_co-applicant_10,Funding Category,1.0,True
245,cihr_co-applicant_4,AppOrgNm,cihr_co-applicant_0,Organization Name,1.0,True
246,cihr_co-applicant_5,ResearchClassEN,cihr_co-applicant_10,Class of Study,1.0,True
247,cihr_co-applicant_7,ProgramID,cihr_co-applicant_1,nan3,1.0,False
248,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_0,Organization Code,1.0,False
249,cihr_co-applicant_5,FundingTypeEN,cihr_co-applicant_11,FundingTypeEN,1.0,True
250,cihr_co-applicant_6,Province,cihr_co-applicant_2,ProvinceEN,1.0,True
251,cihr_co-applicant_8,Committee Title,cihr_co-applicant_4,ProgramNameEN,1.0,False
252,cihr_co-applicant_3,Applicant Organization,cihr_co-applicant_10,Organization,1.0,True
253,cihr_co-applicant_7,Researcher,cihr_co-applicant_6,App Name,1.0,True
254,cihr_co-applicant_7,Institution Code,cihr_co-applicant_0,Organization Code,1.0,True
255,cihr_co-applicant_7,ProgramID,cihr_co-applicant_5,ProgramIDProgramme,1.0,True
256,cihr_co-applicant_9,Code,cihr_co-applicant_11,CodeCommitteeCode,1.0,True
257,cihr_co-applicant_2,AppNm,cihr_co-applicant_11,AppNm,1.0,True
258,cihr_co-applicant_7,AreasOfScienceEN,cihr_co-applicant_4,AreasOfScienceEN,1.0,True
259,cihr_co-applicant_8,Code,cihr_co-applicant_3,Code Committee Code,1.0,True
260,cihr_co-applicant_2,ProvinceEN,cihr_co-applicant_11,ProvinceEN,1.0,True
261,cihr_co-applicant_5,AreasOfScienceEN,cihr_co-applicant_4,ResearchClassEN,1.0,False
262,cihr_co-applicant_9,Grant Type,cihr_co-applicant_8,Grant Type,1.0,True
263,cihr_co-applicant_9,App Name,cihr_co-applicant_3,Applicant Name,1.0,True
264,cihr_co-applicant_7,Program NameEN,cihr_co-applicant_5,ProgramNameEN,1.0,True
265,cihr_co-applicant_6,App Name,cihr_co-applicant_2,AppNm,1.0,True
266,cihr_co-applicant_9,Committee,cihr_co-applicant_11,CommitteeNameEN,1.0,True
267,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_11,ProvinceEN,1.0,True
268,cihr_co-applicant_9,Title of Study,cihr_co-applicant_7,Research Title,1.0,True
269,cihr_co-applicant_1,nan4,cihr_co-applicant_0,Organization Name,1.0,True
270,cihr_co-applicant_9,Province,cihr_co-applicant_0,Province,1.0,True
271,cihr_co-applicant_5,AppNm,cihr_co-applicant_4,AppNm,1.0,True
272,cihr_co-applicant_7,ProgramID,cihr_co-applicant_11,AppOrgID,1.0,False
273,cihr_co-applicant_5,ProgramIDProgramme,cihr_co-applicant_3,Program Code,1.0,True
274,cihr_co-applicant_5,AppOrgNm,cihr_co-applicant_2,AppOrgNm,1.0,True
275,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_10,Class of Study,1.0,False
276,cihr_co-applicant_9,Country,cihr_co-applicant_0,Country,1.0,True
277,cihr_co-applicant_6,Program Name,cihr_co-applicant_11,ProgramNameEN,1.0,True
278,cihr_co-applicant_3,Code Committee Code,cihr_co-applicant_10,Committee Code,1.0,True
279,cihr_co-applicant_7,FundingTypeEN,cihr_co-applicant_6,Funding Category,1.0,True
280,cihr_co-applicant_9,Program Name,cihr_co-applicant_10,Program,1.0,True
281,cihr_co-applicant_4,AppNm,cihr_co-applicant_10,Applicant,1.0,True
282,cihr_co-applicant_6,Class,cihr_co-applicant_10,Class of Study,1.0,True
283,cihr_co-applicant_7,Research Title,cihr_co-applicant_5,TitreApplicationTitle,1.0,True
284,cihr_co-applicant_5,ProgramIDProgramme,cihr_co-applicant_0,Organization Code,1.0,False
285,cihr_co-applicant_8,Org Code,cihr_co-applicant_11,ProgramIDProgramme,1.0,False
286,cihr_co-applicant_8,Org Code,cihr_co-applicant_2,AppOrgID,1.0,True
287,cihr_co-applicant_7,ResearchClassEN,cihr_co-applicant_10,Areas of Study,1.0,False
288,cihr_co-applicant_9,Committee,cihr_co-applicant_4,ProgramNameEN,1.0,False
289,cihr_co-applicant_4,AppOrgNm,cihr_co-applicant_10,Organization,1.0,True
290,cihr_co-applicant_8,App Name,cihr_co-applicant_6,App Name,1.0,True
291,cihr_co-applicant_6,Province,cihr_co-applicant_10,Province,1.0,True
292,cihr_co-applicant_8,Program ID,cihr_co-applicant_5,ProgramIDProgramme,1.0,True
293,cihr_co-applicant_11,AppNm,cihr_co-applicant_0,Name,1.0,True
294,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_4,AreasOfScienceEN,1.0,True
295,cihr_co-applicant_3,Organization ID,cihr_co-applicant_10,Program Code,1.0,False
296,cihr_co-applicant_6,Area,cihr_co-applicant_4,ResearchClassEN,1.0,False
297,cihr_co-applicant_10,Organization,cihr_co-applicant_0,Organization Name,1.0,True
298,cihr_co-applicant_7,Researcher,cihr_co-applicant_2,AppNm,1.0,True
299,cihr_co-applicant_6,App Name,cihr_co-applicant_4,AppNm,1.0,True
300,cihr_co-applicant_8,Org Code,cihr_co-applicant_4,AppOrgID,1.0,True
301,cihr_co-applicant_6,Program ID,cihr_co-applicant_3,Program Code,1.0,True
302,cihr_co-applicant_6,App Org,cihr_co-applicant_2,AppOrgNm,1.0,True
303,cihr_co-applicant_8,Grant Type,cihr_co-applicant_3,Funding Type,1.0,True
304,cihr_co-applicant_5,AreasOfScienceEN,cihr_co-applicant_10,Class of Study,1.0,False
305,cihr_co-applicant_4,CodeCommitteeCode,cihr_co-applicant_10,Committee Code,1.0,True
306,cihr_co-applicant_8,Grant Type,cihr_co-applicant_6,Funding Category,1.0,True
307,cihr_co-applicant_5,AppNm,cihr_co-applicant_10,Applicant,1.0,True
308,cihr_co-applicant_8,Title of Study,cihr_co-applicant_5,TitreApplicationTitle,1.0,True
309,cihr_co-applicant_4,TitreApplicationTitle,cihr_co-applicant_3,Research Title,1.0,True
310,cihr_co-applicant_7,Institution Code,cihr_co-applicant_10,Organization Code,1.0,True
311,cihr_co-applicant_9,Org Code,cihr_co-applicant_11,ProgramIDProgramme,1.0,False
